,palette,loc,height,set,blobCount,closeEnough,count4,closeCount4,time,points,path
66,custom,jack_cole,high,B,4,True,True,True,213233042,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898, 1.5811388300841898]",custom_jack_cole_high_B_1.jpg
67,custom,jack_cole,high,B,4,True,True,True,212379042,"[0.7071067811865476, 0.7071067811865476, 2.1213203435596424, 2.5495097567963922]",custom_jack_cole_high_B_2.jpg
68,custom,jack_cole,high,B,4,True,True,True,216152042,"[0.7071067811865476, 0.7071067811865476, 1.5811388300841898, 1.5811388300841898]",custom_jack_cole_high_B_3.jpg
69,custom,jack_cole,high,B,4,True,True,True,209534250,"[0.7071067811865476, 0.7071067811865476, 1.5811388300841898, 1.5811388300841898]",custom_jack_cole_high_B_4.jpg
70,custom,jack_cole,high,C,3,True,False,False,211898166,"[1.5811388300841898, 2.1213203435596424, 2.5495097567963922]",custom_jack_cole_high_C_0.jpg
71,custom,jack_cole,high,C,3,True,False,False,212492041,"[0.7071067811865476, 0.7071067811865476, 1.5811388300841898]",custom_jack_cole_high_C_1.jpg
72,custom,jack_cole,high,C,3,True,False,False,213148625,"[0.7071067811865476, 1.5811388300841898, 2.1213203435596424]",custom_jack_cole_high_C_2.jpg
73,custom,jack_cole,high,C,3,True,False,False,215108916,"[0.7071067811865476, 2.1213203435596424, 2.5495097567963922]",custom_jack_cole_high_C_3.jpg
74,custom,jack_cole,high,C,3,True,False,False,210267375,"[0.7071067811865476, 0.7071067811865476, 0.7071067811865476]",custom_jack_cole_high_C_4.jpg
75,custom,jack_cole,high,D,4,True,True,True,210731292,"[0.7071067811865476, 1.5811388300841898, 2.1213203435596424, 2.5495097567963922]",custom_jack_cole_high_D_0.jpg
76,custom,jack_cole,high,D,4,True,True,True,208540791,"[0.7071067811865476, 0.7071067811865476, 1.5811388300841898, 1.5811388300841898]",custom_jack_cole_high_D_1.jpg
77,custom,jack_cole,high,D,4,True,True,True,216637959,"[0.7071067811865476, 2.1213203435596424, 2.1213203435596424, 2.1213203435596424]",custom_jack_cole_high_D_2.jpg
78,custom,jack_cole,high,D,4,True,True,True,211480750,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898, 1.5811388300841898]",custom_jack_cole_high_D_3.jpg
79,custom,jack_cole,high,D,4,True,True,True,210419000,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898, 1.5811388300841898]",custom_jack_cole_high_D_4.jpg
80,custom,jack_cole,medium,A,4,True,True,True,215081792,"[0.7071067811865476, 0.7071067811865476, 1.5811388300841898, 1.5811388300841898]",custom_jack_cole_medium_A_0.jpg
81,custom,jack_cole,medium,A,4,True,True,True,216229875,"[0.7071067811865476, 1.5811388300841898, 2.5495097567963922, 2.9154759474226504]",custom_jack_cole_medium_A_1.jpg
82,custom,jack_cole,medium,A,4,True,True,True,213378125,"[0.7071067811865476, 0.7071067811865476, 0.7071067811865476, 1.5811388300841898]",custom_jack_cole_medium_A_2.jpg
83,custom,jack_cole,medium,A,4,True,True,True,216518208,"[0.7071067811865476, 0.7071067811865476, 1.5811388300841898, 2.9154759474226504]",custom_jack_cole_medium_A_3.jpg
84,custom,jack_cole,medium,A,4,True,True,True,210761750,"[0.7071067811865476, 0.7071067811865476, 1.5811388300841898, 2.1213203435596424]",custom_jack_cole_medium_A_4.jpg
85,custom,jack_cole,medium,B,4,True,True,True,213260125,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898, 1.5811388300841898]",custom_jack_cole_medium_B_0.jpg
86,custom,jack_cole,medium,B,4,True,True,True,213539542,"[0.7071067811865476, 0.7071067811865476, 1.5811388300841898, 2.1213203435596424]",custom_jack_cole_medium_B_1.jpg
87,custom,jack_cole,medium,B,4,True,True,True,214971166,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898, 1.5811388300841898]",custom_jack_cole_medium_B_2.jpg
88,custom,jack_cole,medium,B,4,True,True,True,216579750,"[1.5811388300841898, 1.5811388300841898, 2.5495097567963922, 2.9154759474226504]",custom_jack_cole_medium_B_3.jpg
89,custom,jack_cole,medium,B,4,True,True,True,204851458,"[1.5811388300841898, 1.5811388300841898, 1.5811388300841898, 3.8078865529319543]",custom_jack_cole_medium_B_4.jpg
90,custom,jack_cole,medium,C,3,True,False,False,211792375,"[0.7071067811865476, 0.7071067811865476, 3.5355339059327378]",custom_jack_cole_medium_C_0.jpg
91,custom,jack_cole,medium,C,3,True,False,False,214457167,"[0.7071067811865476, 2.1213203435596424, 2.5495097567963922]",custom_jack_cole_medium_C_1.jpg
92,custom,jack_cole,medium,C,3,True,False,False,215762541,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898]",custom_jack_cole_medium_C_2.jpg
93,custom,jack_cole,medium,C,3,True,False,False,215052708,"[1.5811388300841898, 1.5811388300841898, 2.9154759474226504]",custom_jack_cole_medium_C_3.jpg
94,custom,jack_cole,medium,C,3,True,False,False,208068041,"[1.5811388300841898, 1.5811388300841898, 2.9154759474226504]",custom_jack_cole_medium_C_4.jpg
95,custom,jack_cole,medium,D,4,True,True,True,212091625,"[1.5811388300841898, 2.5495097567963922, 2.5495097567963922, 2.9154759474226504]",custom_jack_cole_medium_D_0.jpg
96,custom,jack_cole,medium,D,4,True,True,True,215458125,"[0.7071067811865476, 0.7071067811865476, 1.5811388300841898, 2.5495097567963922]",custom_jack_cole_medium_D_1.jpg
97,custom,jack_cole,medium,D,4,True,True,True,216901958,"[1.5811388300841898, 1.5811388300841898, 1.5811388300841898, 2.5495097567963922]",custom_jack_cole_medium_D_2.jpg
98,custom,jack_cole,medium,D,4,True,True,True,220168542,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898, 2.5495097567963922]",custom_jack_cole_medium_D_3.jpg
99,custom,jack_cole,medium,D,4,True,True,True,207739083,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898, 2.5495097567963922]",custom_jack_cole_medium_D_4.jpg
100,custom,jack_cole,short,A,4,True,True,True,218935084,"[1.5811388300841898, 2.9154759474226504, 3.5355339059327378, 3.8078865529319543]",custom_jack_cole_short_A_0.jpg
101,custom,jack_cole,short,A,4,True,True,True,219550875,"[1.5811388300841898, 1.5811388300841898, 2.5495097567963922, 3.5355339059327378]",custom_jack_cole_short_A_1.jpg
102,custom,jack_cole,short,A,4,True,True,True,219987791,"[0.7071067811865476, 0.7071067811865476, 1.5811388300841898, 1.5811388300841898]",custom_jack_cole_short_A_2.jpg
103,custom,jack_cole,short,A,4,True,True,True,222242500,"[0.7071067811865476, 2.1213203435596424, 2.5495097567963922, 3.5355339059327378]",custom_jack_cole_short_A_3.jpg
104,custom,jack_cole,short,A,4,True,True,True,214266042,"[1.5811388300841898, 2.1213203435596424, 2.1213203435596424, 2.9154759474226504]",custom_jack_cole_short_A_4.jpg
105,custom,jack_cole,short,B,4,True,True,True,216444917,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898, 2.1213203435596424]",custom_jack_cole_short_B_0.jpg
106,custom,jack_cole,short,B,4,True,True,True,220933250,"[0.7071067811865476, 0.7071067811865476, 1.5811388300841898, 1.5811388300841898]",custom_jack_cole_short_B_1.jpg
107,custom,jack_cole,short,B,4,True,True,True,221810000,"[0.7071067811865476, 0.7071067811865476, 1.5811388300841898, 1.5811388300841898]",custom_jack_cole_short_B_2.jpg
108,custom,jack_cole,short,B,4,True,True,True,221342208,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898, 1.5811388300841898]",custom_jack_cole_short_B_3.jpg
109,custom,jack_cole,short,B,4,True,True,True,209961542,"[0.7071067811865476, 0.7071067811865476, 1.5811388300841898, 2.1213203435596424]",custom_jack_cole_short_B_4.jpg
