,0,1,2,3
"(1, 310, np.float64(0.1))",3,0.3125,42380050.41,41286097.5
"(1, 310, np.float64(0.2))",3,0.3125,41064711.03,40087018.5
"(1, 310, np.float64(0.30000000000000004))",3,0.3125,40764781.94,39308851.5
"(1, 310, np.float64(0.4))",3,0.3125,40705096.33,40162502.5
"(1, 310, np.float64(0.5))",3,0.3125,40465232.64,39730407.5
"(1, 320, np.float64(0.1))",3,0.3125,41539956.91,40303391.5
"(1, 320, np.float64(0.2))",3,0.3125,41439898.49,40408087.5
"(1, 320, np.float64(0.30000000000000004))",3,0.3125,40683131.83,39484009
"(1, 320, np.float64(0.4))",3,0.3125,40259468.67,39132749.5
"(1, 320, np.float64(0.5))",3,0.3125,39986014.07,39049289
"(1, 330, np.float64(0.1))",3,0.3125,41896574.89,40495264
"(1, 330, np.float64(0.2))",3,0.3125,41378392.64,40040933
"(1, 330, np.float64(0.30000000000000004))",3,0.3125,41104761.34,39580096
"(1, 330, np.float64(0.4))",3,0.3125,40274948.33,38836297
"(1, 330, np.float64(0.5))",3,0.3125,39317282.54,38009844
"(1, 340, np.float64(0.1))",3,0.3125,41450721.15,40273953.5
"(1, 340, np.float64(0.2))",3,0.3125,41135574.54,40346819
"(1, 340, np.float64(0.30000000000000004))",3,0.3125,40993119.01,39682370.5
"(1, 340, np.float64(0.4))",3,0.3125,40463187.89,39383353
"(1, 340, np.float64(0.5))",3,0.3125,39738032.79,38272417
"(5, 340, np.float64(0.7000000000000001))",3,0.3125,38499410.33,38266808.5
"(5, 350, np.float64(0.7000000000000001))",3,0.3125,35833693.42,35696173.5
"(5, 360, np.float64(0.7000000000000001))",3,0.3125,35588659.92,34757356.5
"(7, 360, np.float64(0.7000000000000001))",3,0.3125,109079402.9,108442011
"(1, 300, np.float64(0.1))",3,0.310416667,40180849.89,38941423.5
"(1, 300, np.float64(0.2))",3,0.310416667,41399297.02,40299325.5
"(1, 300, np.float64(0.30000000000000004))",3,0.310416667,41108822.51,40341058.5
"(1, 300, np.float64(0.4))",3,0.310416667,40864541.25,40245780
"(1, 300, np.float64(0.5))",3,0.310416667,40682494.4,40303052
"(5, 320, np.float64(0.7000000000000001))",3,0.310416667,37743720.34,36994739
"(5, 330, np.float64(0.7000000000000001))",3,0.310416667,37065619.17,36593329.5
"(5, 380, np.float64(0.6))",3,0.310416667,37423595.53,36870080.5
"(7, 350, np.float64(0.7000000000000001))",3,0.310416667,110613459.2,109827610.5
"(9, 390, np.float64(0.7000000000000001))",3,0.310416667,114183066.2,114374270
"(9, 400, np.float64(0.7000000000000001))",3,0.310416667,116245841.2,115954105.5
"(5, 380, np.float64(0.1))",3,0.308333333,39703608.68,38917950
"(5, 380, np.float64(0.2))",3,0.308333333,36560878.56,35744596.5
"(5, 380, np.float64(0.30000000000000004))",3,0.308333333,37899379.24,37188324.5
"(5, 380, np.float64(0.4))",3,0.308333333,37769908.87,37110483.5
"(5, 380, np.float64(0.5))",3,0.308333333,37553617.82,36754279.5
"(7, 310, np.float64(0.7000000000000001))",3,0.308333333,108988988.1,108890122
"(7, 320, np.float64(0.7000000000000001))",3,0.308333333,109131222.8,108750854.5
"(7, 330, np.float64(0.7000000000000001))",3,0.308333333,108892433.5,108548697
"(7, 340, np.float64(0.7000000000000001))",3,0.308333333,110520332.8,109987917
"(9, 380, np.float64(0.7000000000000001))",3,0.308333333,114871082.5,114621075
"(3, 400, np.float64(0.6))",3,0.30625,37969248.21,37020371
"(3, 400, np.float64(0.7000000000000001))",3,0.30625,36237262.46,35268059.5
"(3, 400, np.float64(0.8))",3,0.30625,37732836.72,36967583.5
"(5, 300, np.float64(0.7000000000000001))",3,0.30625,37396204.74,36398156
"(5, 310, np.float64(0.7000000000000001))",3,0.30625,37451889.66,36826784.5
"(7, 300, np.float64(0.7000000000000001))",3,0.30625,110472427.8,109647676
"(7, 390, np.float64(0.1))",3,0.30625,111244015.4,110567940.5
"(7, 390, np.float64(0.2))",3,0.30625,111006722.6,110453486.5
"(7, 390, np.float64(0.30000000000000004))",3,0.30625,108972687,108720390.5
"(7, 390, np.float64(0.4))",3,0.30625,110470957.9,110083300
"(7, 390, np.float64(0.5))",3,0.30625,110476086.3,109993446.5
"(7, 390, np.float64(0.6))",3,0.30625,110468177,109899871
"(7, 400, np.float64(0.1))",3,0.30625,109854357.3,109620776.5
"(7, 400, np.float64(0.2))",3,0.30625,111002905.3,110609029.5
"(7, 400, np.float64(0.30000000000000004))",3,0.30625,110594539.4,110046778.5
"(7, 400, np.float64(0.4))",3,0.30625,108592666.9,107739082
"(7, 400, np.float64(0.5))",3,0.30625,110322337,110118358
"(7, 400, np.float64(0.6))",3,0.30625,110179029.2,109856411.5
"(9, 370, np.float64(0.7000000000000001))",3,0.30625,115620870.5,115492172
"(3, 370, np.float64(0.8))",3,0.304166667,37981204.99,37818646.5
"(3, 380, np.float64(0.8))",3,0.304166667,37618794.85,37132310.5
"(3, 390, np.float64(0.8))",3,0.304166667,37939409.42,37558035
"(3, 400, np.float64(0.1))",3,0.304166667,40032597.35,39049315
"(3, 400, np.float64(0.2))",3,0.304166667,37036583.8,35571088
"(3, 400, np.float64(0.30000000000000004))",3,0.304166667,38882778.33,37779451
"(3, 400, np.float64(0.4))",3,0.304166667,38103498.14,37241286
"(3, 400, np.float64(0.5))",3,0.304166667,37674197.15,36555363.5
"(5, 370, np.float64(0.6))",3,0.304166667,35762726.41,34841464
"(9, 360, np.float64(0.7000000000000001))",3,0.304166667,116188315.6,115480909.5
"(11, 390, np.float64(0.7000000000000001))",3,0.304166667,94696322.05,94234633
"(11, 400, np.float64(0.7000000000000001))",3,0.304166667,87010964.17,85757006
"(3, 390, np.float64(0.6))",3,0.302083333,38363599.36,37429674.5
"(3, 390, np.float64(0.7000000000000001))",3,0.302083333,37572021.06,36475917.5
"(5, 370, np.float64(0.1))",3,0.302083333,39186897.93,38342765
"(5, 370, np.float64(0.2))",3,0.302083333,38481864.15,38182193
"(5, 370, np.float64(0.30000000000000004))",3,0.302083333,37912127.8,37513473.5
"(5, 370, np.float64(0.4))",3,0.302083333,37992345.21,37078878
"(5, 370, np.float64(0.5))",3,0.302083333,37952105.69,37350374.5
"(3, 370, np.float64(0.6))",3,0.3,38079127.7,36854907
"(3, 370, np.float64(0.7000000000000001))",3,0.3,38110609.74,37369565
"(3, 380, np.float64(0.6))",3,0.3,37835078.58,36212848.5
"(3, 380, np.float64(0.7000000000000001))",3,0.3,38218636.13,37119787.5
"(3, 390, np.float64(0.1))",3,0.3,37675803.93,36191947.5
"(3, 390, np.float64(0.2))",3,0.3,39292661.16,37886603
"(3, 390, np.float64(0.30000000000000004))",3,0.3,38432519.5,37361856.5
"(3, 390, np.float64(0.4))",3,0.3,37963514.98,37336494
"(3, 390, np.float64(0.5))",3,0.3,38142533.75,37442858
"(7, 380, np.float64(0.1))",3,0.3,111240004.2,111064720
"(7, 380, np.float64(0.2))",3,0.3,109917745.1,109331958
"(7, 380, np.float64(0.30000000000000004))",3,0.3,110631658.1,110175749
"(7, 380, np.float64(0.4))",3,0.3,110464583.9,110064263.5
"(7, 380, np.float64(0.5))",3,0.3,110647187.2,110184033
"(7, 380, np.float64(0.6))",3,0.3,109343437.6,108789181.5
"(11, 380, np.float64(0.7000000000000001))",3,0.3,94575565.45,94563433
"(3, 360, np.float64(0.8))",3,0.297916667,35653095,34745481.5
"(3, 370, np.float64(0.1))",3,0.297916667,39447623.66,38248816.5
"(3, 370, np.float64(0.2))",3,0.297916667,38533476.09,37266227
"(3, 370, np.float64(0.30000000000000004))",3,0.297916667,38691829.43,37231010
"(3, 370, np.float64(0.4))",3,0.297916667,38451053.39,37318672
"(3, 370, np.float64(0.5))",3,0.297916667,38009691.88,37037583
"(3, 380, np.float64(0.1))",3,0.297916667,39654199.51,38355958.5
"(3, 380, np.float64(0.2))",3,0.297916667,38729445.46,37691572
"(3, 380, np.float64(0.30000000000000004))",3,0.297916667,38234690.2,37109611.5
"(3, 380, np.float64(0.4))",3,0.297916667,38464171.61,36740420.5
"(3, 380, np.float64(0.5))",3,0.297916667,38456120.93,37126265.5
"(9, 340, np.float64(0.7000000000000001))",3,0.297916667,114323504.6,113998481.5
"(9, 350, np.float64(0.7000000000000001))",3,0.297916667,114974500.5,114653012.5
"(11, 370, np.float64(0.7000000000000001))",3,0.297916667,94676897.43,94841470.5
"(3, 310, np.float64(0.8))",3,0.295833333,37412999.65,36794618
"(3, 320, np.float64(0.8))",3,0.295833333,37464127.1,36909677
"(3, 330, np.float64(0.8))",3,0.295833333,37575073.54,37212550
"(3, 340, np.float64(0.8))",3,0.295833333,35792130.27,35323924
"(3, 350, np.float64(0.8))",3,0.295833333,36180624.87,35472770
"(7, 370, np.float64(0.1))",3,0.295833333,109839372.8,109291780.5
"(7, 370, np.float64(0.2))",3,0.295833333,110736312.6,110409780.5
"(7, 370, np.float64(0.30000000000000004))",3,0.295833333,110657762.7,109885060
"(7, 370, np.float64(0.4))",3,0.295833333,110404780.1,109810427
"(7, 370, np.float64(0.5))",3,0.295833333,109923599.2,110107156
"(7, 370, np.float64(0.6))",3,0.295833333,110255337,109953791.5
"(3, 300, np.float64(0.8))",3,0.29375,38318879.95,38004792
"(3, 360, np.float64(0.6))",3,0.29375,38166217.92,37679706.5
"(3, 360, np.float64(0.7000000000000001))",3,0.29375,38459583.57,37714392.5
"(5, 340, np.float64(0.6))",3,0.29375,36118417.51,35794034.5
"(5, 350, np.float64(0.6))",3,0.29375,38039653.08,37729660.5
"(5, 360, np.float64(0.6))",3,0.29375,38097708.68,37582285
"(9, 330, np.float64(0.7000000000000001))",3,0.29375,115366086.4,115066830.5
"(3, 310, np.float64(0.6))",3,0.291666667,37014729.51,35834431.5
"(3, 310, np.float64(0.7000000000000001))",3,0.291666667,37939618.76,37432247.5
"(3, 320, np.float64(0.6))",3,0.291666667,38150506.25,37197197.5
"(3, 320, np.float64(0.7000000000000001))",3,0.291666667,36176924.54,35454909.5
"(3, 330, np.float64(0.6))",3,0.291666667,36340611.53,35296946.5
"(3, 330, np.float64(0.7000000000000001))",3,0.291666667,36478921.93,35694710
"(3, 340, np.float64(0.6))",3,0.291666667,36281676.32,35390449.5
"(3, 340, np.float64(0.7000000000000001))",3,0.291666667,37743220.13,37465713.5
"(3, 350, np.float64(0.6))",3,0.291666667,39131743.59,38218283.5
"(3, 350, np.float64(0.7000000000000001))",3,0.291666667,38513467.88,37778617.5
"(3, 360, np.float64(0.1))",3,0.291666667,39655062.45,38324366
"(3, 360, np.float64(0.2))",3,0.291666667,40123620.16,38918552.5
"(3, 360, np.float64(0.30000000000000004))",3,0.291666667,38969892.16,37362767.5
"(3, 360, np.float64(0.4))",3,0.291666667,39335169.7,37585817.5
"(3, 360, np.float64(0.5))",3,0.291666667,38604114.73,37599985
"(5, 320, np.float64(0.6))",3,0.291666667,38110200.91,37586407
"(5, 330, np.float64(0.6))",3,0.291666667,38836183.14,38587580
"(5, 340, np.float64(0.1))",3,0.291666667,38924348.31,38256497
"(5, 340, np.float64(0.2))",3,0.291666667,38563444.69,38111621.5
"(5, 340, np.float64(0.30000000000000004))",3,0.291666667,38528355.59,37863798.5
"(5, 340, np.float64(0.4))",3,0.291666667,38398933.4,37626128.5
"(5, 340, np.float64(0.5))",3,0.291666667,37475606.1,36612591
"(5, 350, np.float64(0.1))",3,0.291666667,38661051.85,38012754.5
"(5, 350, np.float64(0.2))",3,0.291666667,38716586.56,37707529.5
"(5, 350, np.float64(0.30000000000000004))",3,0.291666667,38132007.47,37475649
"(5, 350, np.float64(0.4))",3,0.291666667,38226230.61,37436851
"(5, 350, np.float64(0.5))",3,0.291666667,38041512.43,37219238.5
"(5, 360, np.float64(0.1))",3,0.291666667,38663276.86,37915922.5
"(5, 360, np.float64(0.2))",3,0.291666667,37529848.94,37015900.5
"(5, 360, np.float64(0.30000000000000004))",3,0.291666667,38134954.09,37488550.5
"(5, 360, np.float64(0.4))",3,0.291666667,37806474.03,36995206.5
"(5, 360, np.float64(0.5))",3,0.291666667,38182386.16,37679941.5
"(9, 300, np.float64(0.7000000000000001))",3,0.291666667,115029824.3,114443076
"(9, 310, np.float64(0.7000000000000001))",3,0.291666667,115391886.1,115071778.5
"(9, 320, np.float64(0.7000000000000001))",3,0.291666667,115145301.8,114413849
"(11, 360, np.float64(0.7000000000000001))",3,0.291666667,94956946.39,94870395.5
"(3, 300, np.float64(0.6))",3,0.289583333,36855646.46,35393773
"(3, 300, np.float64(0.7000000000000001))",3,0.289583333,38087618.51,37369558
"(3, 310, np.float64(0.1))",3,0.289583333,40019298.87,39333434
"(3, 310, np.float64(0.2))",3,0.289583333,40284037.09,39247493.5
"(3, 310, np.float64(0.30000000000000004))",3,0.289583333,38665957.23,37458677
"(3, 310, np.float64(0.4))",3,0.289583333,38761002.3,37698479.5
"(3, 310, np.float64(0.5))",3,0.289583333,36621114.68,35591205.5
"(3, 320, np.float64(0.1))",3,0.289583333,39848267.21,38872710.5
"(3, 320, np.float64(0.2))",3,0.289583333,39607549.18,38482187.5
"(3, 320, np.float64(0.30000000000000004))",3,0.289583333,39830121.41,38706798.5
"(3, 320, np.float64(0.4))",3,0.289583333,38430810.96,37099972
"(3, 320, np.float64(0.5))",3,0.289583333,36559535.75,35282788.5
"(3, 330, np.float64(0.1))",3,0.289583333,39745133,38357993
"(3, 330, np.float64(0.2))",3,0.289583333,39072643.86,37787561.5
"(3, 330, np.float64(0.30000000000000004))",3,0.289583333,39382405.59,38111189.5
"(3, 330, np.float64(0.4))",3,0.289583333,39669054.24,38237619.5
"(3, 330, np.float64(0.5))",3,0.289583333,38229502.6,37438254
"(3, 340, np.float64(0.1))",3,0.289583333,39551768.07,38627599.5
"(3, 340, np.float64(0.2))",3,0.289583333,39083480.14,37025675.5
"(3, 340, np.float64(0.30000000000000004))",3,0.289583333,39264934.58,37508772
"(3, 340, np.float64(0.4))",3,0.289583333,38977694.72,37924059.5
"(3, 340, np.float64(0.5))",3,0.289583333,39010216.5,38049413.5
"(3, 350, np.float64(0.1))",3,0.289583333,39613064.25,38670953
"(3, 350, np.float64(0.2))",3,0.289583333,39394842.11,38390374
"(3, 350, np.float64(0.30000000000000004))",3,0.289583333,39220443.81,37528983.5
"(3, 350, np.float64(0.4))",3,0.289583333,39268516.02,38118340.5
"(3, 350, np.float64(0.5))",3,0.289583333,38975161.37,37724831
"(5, 300, np.float64(0.6))",3,0.289583333,37780092.97,37159894.5
"(5, 310, np.float64(0.6))",3,0.289583333,37897185.66,36917084.5
"(5, 320, np.float64(0.1))",3,0.289583333,39593487.33,39209393
"(5, 320, np.float64(0.2))",3,0.289583333,38870887.6,38283679
"(5, 320, np.float64(0.30000000000000004))",3,0.289583333,38174026.24,37133454
"(5, 320, np.float64(0.4))",3,0.289583333,39147517.56,38674643.5
"(5, 320, np.float64(0.5))",3,0.289583333,36187625.3,35647606.5
"(5, 330, np.float64(0.1))",3,0.289583333,38880477.43,38879849.5
"(5, 330, np.float64(0.2))",3,0.289583333,38774160.26,38291591
"(5, 330, np.float64(0.30000000000000004))",3,0.289583333,39038488.95,38287466.5
"(5, 330, np.float64(0.4))",3,0.289583333,37654469.49,36634450
"(5, 330, np.float64(0.5))",3,0.289583333,36204454.48,35139338
"(9, 400, np.float64(0.6))",3,0.289583333,115983223,115483083.5
"(3, 300, np.float64(0.1))",3,0.2875,40110407.09,39231156.5
"(3, 300, np.float64(0.2))",3,0.2875,39013598.84,37808816
"(3, 300, np.float64(0.30000000000000004))",3,0.2875,38620184.21,37440649.5
"(3, 300, np.float64(0.4))",3,0.2875,37073322.94,35723532.5
"(3, 300, np.float64(0.5))",3,0.2875,38647017.97,37199864.5
"(5, 300, np.float64(0.1))",3,0.2875,39411660.66,38986528.5
"(5, 300, np.float64(0.2))",3,0.2875,39925918.06,39263580.5
"(5, 300, np.float64(0.30000000000000004))",3,0.2875,36766066.19,35929404
"(5, 300, np.float64(0.4))",3,0.2875,36479482.79,35397709.5
"(5, 300, np.float64(0.5))",3,0.2875,37891616.3,37095007
"(5, 310, np.float64(0.1))",3,0.2875,39017882.61,38321574
"(5, 310, np.float64(0.2))",3,0.2875,38434471.14,37753118.5
"(5, 310, np.float64(0.30000000000000004))",3,0.2875,39353959.06,38941087.5
"(5, 310, np.float64(0.4))",3,0.2875,36519052.03,35793870
"(5, 310, np.float64(0.5))",3,0.2875,37743485.5,37119560.5
"(7, 360, np.float64(0.1))",3,0.2875,111150623.9,110769441.5
"(7, 360, np.float64(0.2))",3,0.2875,110772273.2,110235295.5
"(7, 360, np.float64(0.30000000000000004))",3,0.2875,110593458.1,110044404.5
"(7, 360, np.float64(0.4))",3,0.2875,109857624,109428017
"(7, 360, np.float64(0.5))",3,0.2875,110512027.7,109917607.5
"(7, 360, np.float64(0.6))",3,0.2875,110052782.9,109459823.5
"(9, 390, np.float64(0.6))",3,0.2875,115358135.8,115156429
"(11, 350, np.float64(0.7000000000000001))",3,0.2875,94822198.56,95024737
"(9, 380, np.float64(0.6))",3,0.285416667,114175144.5,113714585
"(9, 400, np.float64(0.1))",3,0.285416667,116294849.2,115640489.5
