,key,path,found_perm,true_perm,correct,overlap
227,d,../data/images_copy/dark/jack_cole/high/D/dark_jack_cole_high_D_1.jpg,fff,fff,True,3
228,d,../data/images_copy/dark/jack_cole/high/D/dark_jack_cole_high_D_3.jpg,fff,fff,True,3
229,d,../data/images_copy/dark/jack_cole/high/D/dark_jack_cole_high_D_2.jpg,fff,fff,True,3
230,d,../data/images_copy/dark/jack_cole/short/D/dark_jack_cole_short_D_2.jpg,fff,fff,True,3
231,d,../data/images_copy/dark/jack_cole/short/D/dark_jack_cole_short_D_3.jpg,fff,fff,True,3
232,d,../data/images_copy/dark/jack_cole/short/D/dark_jack_cole_short_D_1.jpg,fff,fff,True,3
233,d,../data/images_copy/dark/jack_cole/short/D/dark_jack_cole_short_D_0.jpg,fff,fff,True,3
234,d,../data/images_copy/dark/jack_cole/short/D/dark_jack_cole_short_D_4.jpg,fff,fff,True,3
235,d,../data/images_copy/dark/jack_cole/medium/D/dark_jack_cole_medium_D_1.jpg,ffh,fff,False,2
236,d,../data/images_copy/dark/jack_cole/medium/D/dark_jack_cole_medium_D_0.jpg,fff,fff,True,3
237,d,../data/images_copy/dark/jack_cole/medium/D/dark_jack_cole_medium_D_2.jpg,dff,fff,False,2
238,d,../data/images_copy/dark/jack_cole/medium/D/dark_jack_cole_medium_D_3.jpg,fff,fff,True,3
239,d,../data/images_copy/dark/jack_cole/medium/D/dark_jack_cole_medium_D_4.jpg,fff,fff,True,3
