,key,path,found_perm,true_perm,correct,overlap,luv_coords
108,b,../data/images_copy/custom/jack_cole/high/B/custom_jack_cole_high_B_3.jpg,ahc,ahc,True,3,"[array([ 75, 159, 156], dtype=uint8), array([140,  74,  99], dtype=uint8), array([118,  75, 133], dtype=uint8)]"
109,b,../data/images_copy/custom/jack_cole/high/B/custom_jack_cole_high_B_2.jpg,ahc,ahc,True,3,"[array([ 73, 153, 153], dtype=uint8), array([121,  75,  99], dtype=uint8), array([109,  75, 135], dtype=uint8)]"
110,b,../data/images_copy/custom/jack_cole/short/B/custom_jack_cole_short_B_4.jpg,ahc,ahc,True,3,"[array([ 81, 142, 151], dtype=uint8), array([130,  76, 104], dtype=uint8), array([107,  75, 143], dtype=uint8)]"
111,b,../data/images_copy/custom/jack_cole/short/B/custom_jack_cole_short_B_0.jpg,ahc,ahc,True,3,"[array([ 88, 145, 150], dtype=uint8), array([127,  77, 107], dtype=uint8), array([114,  76, 141], dtype=uint8)]"
112,b,../data/images_copy/custom/jack_cole/short/B/custom_jack_cole_short_B_1.jpg,fhc,ahc,False,2,"[array([ 99, 142, 149], dtype=uint8), array([120,  77, 105], dtype=uint8), array([128,  74, 143], dtype=uint8)]"
113,b,../data/images_copy/custom/jack_cole/short/B/custom_jack_cole_short_B_3.jpg,ahc,ahc,True,3,"[array([ 84, 144, 150], dtype=uint8), array([135,  76, 109], dtype=uint8), array([112,  75, 146], dtype=uint8)]"
114,b,../data/images_copy/custom/jack_cole/short/B/custom_jack_cole_short_B_2.jpg,fhc,ahc,False,2,"[array([ 99, 138, 146], dtype=uint8), array([126,  76, 104], dtype=uint8), array([116,  76, 141], dtype=uint8)]"
115,b,../data/images_copy/custom/jack_cole/medium/B/custom_jack_cole_medium_B_2.jpg,ahc,ahc,True,3,"[array([ 71, 158, 157], dtype=uint8), array([114,  77, 106], dtype=uint8), array([109,  75, 137], dtype=uint8)]"
116,b,../data/images_copy/custom/jack_cole/medium/B/custom_jack_cole_medium_B_3.jpg,ahc,ahc,True,3,"[array([ 73, 147, 154], dtype=uint8), array([118,  76, 105], dtype=uint8), array([129,  73, 140], dtype=uint8)]"
117,b,../data/images_copy/custom/jack_cole/medium/B/custom_jack_cole_medium_B_1.jpg,ahc,ahc,True,3,"[array([ 73, 158, 156], dtype=uint8), array([115,  77, 106], dtype=uint8), array([106,  75, 137], dtype=uint8)]"
118,b,../data/images_copy/custom/jack_cole/medium/B/custom_jack_cole_medium_B_0.jpg,ahc,ahc,True,3,"[array([ 70, 156, 156], dtype=uint8), array([121,  76, 103], dtype=uint8), array([109,  75, 139], dtype=uint8)]"
119,b,../data/images_copy/custom/jack_cole/medium/B/custom_jack_cole_medium_B_4.jpg,fhc,ahc,False,2,"[array([ 95, 140, 148], dtype=uint8), array([122,  77, 104], dtype=uint8), array([ 94,  77, 137], dtype=uint8)]"
120,c,../data/images_copy/custom/michaels/high/C/custom_michaels_high_C_1.jpg,efg,efg,True,3,"[array([169, 120, 179], dtype=uint8), array([ 91, 141, 123], dtype=uint8), array([179,  84, 196], dtype=uint8)]"
