,0,1,2,3
"(1, 320, np.float64(0.1), 210)",0.0,0.035416666666666666,17321663.397916667,15401878.0
"(1, 320, np.float64(0.2), 120)",0.0,0.5270833333333333,58824274.61875,57954771.5
"(1, 320, np.float64(0.2), 130)",0.0,0.61875,64304450.645833336,63231922.0
"(1, 320, np.float64(0.2), 140)",0.0,0.6854166666666667,60387571.18541667,58777389.0
"(1, 320, np.float64(0.2), 150)",0.0,0.73125,51659833.735416666,50341191.0
"(1, 320, np.float64(0.2), 160)",0.0,0.7770833333333333,39848243.297916666,38790733.5
"(1, 320, np.float64(0.2), 170)",0.0,0.8166666666666667,34440739.65,33563197.5
"(1, 320, np.float64(0.2), 180)",0.0,0.8125,31118171.777083334,30028782.5
"(1, 320, np.float64(0.2), 190)",0.0,0.49166666666666664,28252151.854166668,26230630.0
"(1, 320, np.float64(0.2), 200)",0.0,0.15,23474963.641666666,21349138.5
"(1, 320, np.float64(0.2), 210)",0.0,0.035416666666666666,16843820.377083335,14822786.0
"(1, 320, np.float64(0.30000000000000004), 120)",0.0,0.5270833333333333,56379216.00625,55350900.0
"(1, 320, np.float64(0.30000000000000004), 130)",0.0,0.61875,65950800.59583333,65158275.5
"(1, 320, np.float64(0.30000000000000004), 140)",0.0,0.6854166666666667,60764315.93958333,59586583.5
"(1, 320, np.float64(0.30000000000000004), 150)",0.0,0.73125,50145121.71666667,49396144.0
"(1, 320, np.float64(0.30000000000000004), 160)",0.0,0.7770833333333333,39461005.458333336,38414450.0
"(1, 320, np.float64(0.30000000000000004), 170)",0.0,0.8145833333333333,32881169.166666668,31572444.0
"(1, 320, np.float64(0.30000000000000004), 180)",0.0,0.8125,32007944.033333335,30417641.0
"(1, 320, np.float64(0.30000000000000004), 190)",0.0,0.49166666666666664,28871460.427083332,26825185.5
"(1, 320, np.float64(0.30000000000000004), 200)",0.0,0.15,22631291.160416666,20767579.0
"(1, 320, np.float64(0.30000000000000004), 210)",0.0,0.035416666666666666,17573344.764583334,15769954.0
"(1, 320, np.float64(0.4), 120)",0.0,0.5270833333333333,57901856.24375,57090537.0
"(1, 320, np.float64(0.4), 130)",0.0,0.61875,64312276.975,63776178.0
"(1, 320, np.float64(0.4), 140)",0.0,0.6854166666666667,60257906.577083334,59224062.5
"(1, 320, np.float64(0.4), 150)",0.0,0.73125,51534005.864583336,50729573.0
"(1, 320, np.float64(0.4), 160)",0.0,0.7770833333333333,38761239.270833336,37899209.0
"(1, 320, np.float64(0.4), 170)",0.0,0.8104166666666667,32877276.708333332,31843140.5
"(1, 320, np.float64(0.4), 180)",0.0,0.8125,30862454.454166666,29762554.5
"(1, 320, np.float64(0.4), 190)",0.0,0.49166666666666664,26669893.770833332,24473298.0
"(1, 320, np.float64(0.4), 200)",0.0,0.15,23475296.135416668,21420990.0
"(1, 320, np.float64(0.4), 210)",0.0,0.035416666666666666,18764634.802083332,17047163.0
"(1, 320, np.float64(0.5), 120)",0.0,0.5270833333333333,57451059.822916664,56835936.0
"(1, 320, np.float64(0.5), 130)",0.0,0.61875,63354335.55625,62600300.0
"(1, 320, np.float64(0.5), 140)",0.0,0.6854166666666667,59017364.09583333,58227787.0
"(1, 320, np.float64(0.5), 150)",0.0,0.73125,50080979.775,49186549.5
"(1, 320, np.float64(0.5), 160)",0.0,0.7770833333333333,40329731.108333334,38992611.0
"(1, 320, np.float64(0.5), 170)",0.0,0.8083333333333333,33048159.002083335,31882755.0
"(1, 320, np.float64(0.5), 180)",0.0,0.8104166666666667,32276734.827083334,31122902.0
"(1, 320, np.float64(0.5), 190)",0.0,0.49166666666666664,28812296.633333333,26997566.0
"(1, 320, np.float64(0.5), 200)",0.0,0.15,23221896.48125,21613376.0
"(1, 320, np.float64(0.5), 210)",0.0,0.035416666666666666,17740515.7125,16082736.0
"(1, 320, np.float64(0.6), 120)",0.0,0.53125,57334897.50625,56320778.0
"(1, 320, np.float64(0.6), 130)",0.0,0.6229166666666667,63846191.020833336,63179904.0
"(1, 320, np.float64(0.6), 140)",0.0,0.6854166666666667,61104172.28541667,60341414.0
"(1, 320, np.float64(0.6), 150)",0.0,0.7333333333333333,51598701.19583333,50924426.5
"(1, 320, np.float64(0.6), 160)",0.0,0.7770833333333333,39273669.358333334,38565883.0
"(1, 320, np.float64(0.6), 170)",0.0,0.8083333333333333,33314824.183333334,32476990.0
"(1, 320, np.float64(0.6), 180)",0.0,0.8104166666666667,30970152.679166667,29636241.0
"(1, 320, np.float64(0.6), 190)",0.0,0.49166666666666664,28289747.647916667,26266469.0
"(1, 320, np.float64(0.6), 200)",0.0,0.15208333333333332,22646344.552083332,21046463.5
"(1, 320, np.float64(0.6), 210)",0.0,0.035416666666666666,16962766.622916665,14994475.5
"(1, 320, np.float64(0.7000000000000001), 120)",0.0,0.5395833333333333,55596574.21875,54814853.5
"(1, 320, np.float64(0.7000000000000001), 130)",0.0,0.6375,64930364.09583333,63825123.5
"(1, 320, np.float64(0.7000000000000001), 140)",0.0,0.7020833333333333,60120159.614583336,58946326.5
"(1, 320, np.float64(0.7000000000000001), 150)",0.0,0.7479166666666667,49566923.822916664,47862710.5
