,palette,loc,height,set,blobCount,closeEnough,count4,closeCount4,time,points,path
64,dark,jack_cole,medium,A,3,True,False,False,41935667,"[1.0, 1.0, 2.23606797749979]",dark_jack_cole_medium_A_0.jpg
65,dark,jack_cole,medium,B,4,True,True,True,40257667,"[1.4142135623730951, 1.4142135623730951, 2.23606797749979, 3.0]",dark_jack_cole_medium_B_0.jpg
66,dark,jack_cole,medium,C,3,False,False,False,69669708,"[1.0, 1.4142135623730951, 485.3091798019073]",dark_jack_cole_medium_C_0.jpg
67,dark,jack_cole,medium,D,1,True,False,False,50523750,[2.0],dark_jack_cole_medium_D_0.jpg
68,dark,jack_cole,short,A,3,True,False,False,48377542,"[1.0, 1.4142135623730951, 2.0]",dark_jack_cole_short_A_0.jpg
69,dark,jack_cole,short,B,6,True,False,False,43653416,"[1.0, 1.4142135623730951, 2.23606797749979, 3.1622776601683795, 297.18849237478895, 340.61708706405204]",dark_jack_cole_short_B_0.jpg
70,dark,jack_cole,short,C,3,True,False,False,44912042,"[1.4142135623730951, 2.23606797749979, 2.23606797749979]",dark_jack_cole_short_C_0.jpg
71,dark,jack_cole,short,D,1,True,False,False,48026916,[3.1622776601683795],dark_jack_cole_short_D_0.jpg
72,dark,john_honey,high,A,4,False,True,False,66782208,"[1.0, 1.0, 2.23606797749979, 279.8070763937181]",dark_john_honey_high_A_0.jpg
73,dark,john_honey,high,B,5,True,False,False,68722625,"[0.0, 1.0, 1.0, 1.0, 514.3947900202722]",dark_john_honey_high_B_0.jpg
74,dark,john_honey,high,C,3,True,False,False,70026000,"[0.0, 1.0, 1.4142135623730951]",dark_john_honey_high_C_0.jpg
75,dark,john_honey,high,D,1,True,False,False,64919208,[1.0],dark_john_honey_high_D_0.jpg
76,dark,john_honey,medium,A,3,True,False,False,70588125,"[1.4142135623730951, 2.23606797749979, 2.8284271247461903]",dark_john_honey_medium_A_0.jpg
77,dark,john_honey,medium,B,4,True,True,True,80189417,"[1.0, 1.0, 2.0, 2.23606797749979]",dark_john_honey_medium_B_0.jpg
78,dark,john_honey,medium,C,3,True,False,False,73384875,"[1.0, 1.0, 1.0]",dark_john_honey_medium_C_0.jpg
79,dark,john_honey,medium,D,1,True,False,False,73670792,[2.23606797749979],dark_john_honey_medium_D_0.jpg
80,dark,john_honey,short,A,4,False,True,False,71849291,"[1.4142135623730951, 2.0, 3.1622776601683795, 467.736036670257]",dark_john_honey_short_A_0.jpg
81,dark,john_honey,short,B,5,True,False,False,72365417,"[0.0, 1.0, 2.23606797749979, 2.23606797749979, 584.5220269587794]",dark_john_honey_short_B_0.jpg
82,dark,john_honey,short,C,3,True,False,False,73602458,"[1.0, 1.0, 1.4142135623730951]",dark_john_honey_short_C_0.jpg
83,dark,john_honey,short,D,1,True,False,False,78231083,[2.0],dark_john_honey_short_D_0.jpg
84,dark,michaels,high,A,4,False,True,False,70467333,"[1.0, 1.4142135623730951, 3.1622776601683795, 802.6867383979879]",dark_michaels_high_A_0.jpg
85,dark,michaels,high,B,4,True,True,True,50706833,"[1.0, 1.0, 2.23606797749979, 3.1622776601683795]",dark_michaels_high_B_0.jpg
86,dark,michaels,high,C,3,True,False,False,51335667,"[0.0, 1.0, 2.0]",dark_michaels_high_C_0.jpg
87,dark,michaels,high,D,1,True,False,False,55805791,[3.1622776601683795],dark_michaels_high_D_0.jpg
88,dark,michaels,medium,A,3,False,False,False,65296833,"[0.0, 1.0, 480.22078255735664]",dark_michaels_medium_A_0.jpg
89,dark,michaels,medium,B,3,True,False,False,62536083,"[1.4142135623730951, 2.0, 2.23606797749979]",dark_michaels_medium_B_0.jpg
90,dark,michaels,medium,C,3,True,False,False,66478542,"[1.0, 1.0, 1.0]",dark_michaels_medium_C_0.jpg
91,dark,michaels,medium,D,1,True,False,False,54028042,[2.0],dark_michaels_medium_D_0.jpg
92,dark,michaels,short,A,3,True,False,False,43687875,"[1.0, 1.0, 2.8284271247461903]",dark_michaels_short_A_0.jpg
93,dark,michaels,short,B,4,True,True,True,45091625,"[1.0, 2.0, 3.1622776601683795, 3.605551275463989]",dark_michaels_short_B_0.jpg
94,dark,michaels,short,C,3,True,False,False,34966250,"[1.4142135623730951, 2.0, 3.0]",dark_michaels_short_C_0.jpg
95,dark,michaels,short,D,1,True,False,False,40363083,[1.4142135623730951],dark_michaels_short_D_0.jpg
