,0,1,2,3
"(np.float64(1.0), 100, 350, np.float64(0.75), 10)",houghCircleAlt,0.4,42846850.552083336,43810531.0
"(np.float64(1.0), 100, 350, np.float64(0.75), 15)",houghCircleAlt,0.5041666666666667,39614479.041666664,40404466.5
"(np.float64(1.0), 100, 350, np.float64(0.8), 5)",houghCircleAlt,0.50625,43967134.62291667,45036715.5
"(np.float64(1.0), 100, 350, np.float64(0.8), 10)",houghCircleAlt,0.5708333333333333,42546570.483333334,43247434.0
"(np.float64(1.0), 100, 350, np.float64(0.8), 15)",houghCircleAlt,0.6708333333333333,40642353.37083333,41388817.5
"(np.float64(1.0), 100, 350, np.float64(0.8500000000000001), 5)",houghCircleAlt,0.6395833333333333,43981317.00625,44654784.0
"(np.float64(1.0), 100, 350, np.float64(0.8500000000000001), 10)",houghCircleAlt,0.7104166666666667,42688489.97083333,43581247.0
"(np.float64(1.0), 100, 350, np.float64(0.8500000000000001), 15)",houghCircleAlt,0.8354166666666667,41644584.729166664,42315951.0
"(np.float64(1.0), 100, 350, np.float64(0.9000000000000001), 5)",houghCircleAlt,0.7604166666666666,44077347.60625,45526489.0
"(np.float64(1.0), 100, 350, np.float64(0.9000000000000001), 10)",houghCircleAlt,0.8145833333333333,43301002.1,44244850.0
"(np.float64(1.0), 100, 350, np.float64(0.9000000000000001), 15)",houghCircleAlt,0.9145833333333333,41564801.46666667,42349068.0
"(np.float64(1.0), 100, 360, np.float64(0.7), 5)",houghCircleAlt,0.29791666666666666,42099639.4875,43101384.5
"(np.float64(1.0), 100, 360, np.float64(0.7), 10)",houghCircleAlt,0.3125,41594788.958333336,42562499.0
"(np.float64(1.0), 100, 360, np.float64(0.7), 15)",houghCircleAlt,0.3854166666666667,40965892.104166664,41421765.0
"(np.float64(1.0), 100, 360, np.float64(0.75), 5)",houghCircleAlt,0.375,43437804.2875,44318683.0
"(np.float64(1.0), 100, 360, np.float64(0.75), 10)",houghCircleAlt,0.4125,42392024.94166667,43037690.5
"(np.float64(1.0), 100, 360, np.float64(0.75), 15)",houghCircleAlt,0.5041666666666667,40955147.733333334,41698934.0
"(np.float64(1.0), 100, 360, np.float64(0.8), 5)",houghCircleAlt,0.4979166666666667,43842207.72291667,44817579.5
"(np.float64(1.0), 100, 360, np.float64(0.8), 10)",houghCircleAlt,0.5729166666666666,42485897.81458333,43305252.0
"(np.float64(1.0), 100, 360, np.float64(0.8), 15)",houghCircleAlt,0.6666666666666666,41200288.9125,41674878.0
"(np.float64(1.0), 100, 360, np.float64(0.8500000000000001), 5)",houghCircleAlt,0.6416666666666667,44520673.05833333,45579194.0
"(np.float64(1.0), 100, 360, np.float64(0.8500000000000001), 10)",houghCircleAlt,0.7145833333333333,40886918.82083333,41565068.5
"(np.float64(1.0), 100, 360, np.float64(0.8500000000000001), 15)",houghCircleAlt,0.8333333333333334,40565893.35625,41486907.5
"(np.float64(1.0), 100, 360, np.float64(0.9000000000000001), 5)",houghCircleAlt,0.7541666666666667,43606932.46875,44487451.0
"(np.float64(1.0), 100, 360, np.float64(0.9000000000000001), 10)",houghCircleAlt,0.81875,42452297.31458333,43216520.0
"(np.float64(1.0), 100, 360, np.float64(0.9000000000000001), 15)",houghCircleAlt,0.9145833333333333,41041326.025,41543152.0
"(np.float64(1.0), 100, 370, np.float64(0.7), 5)",houghCircleAlt,0.29791666666666666,43362074.55,44223906.5
"(np.float64(1.0), 100, 370, np.float64(0.7), 10)",houghCircleAlt,0.30625,42514866.10625,43322675.0
"(np.float64(1.0), 100, 370, np.float64(0.7), 15)",houghCircleAlt,0.40208333333333335,41061634.25,41970363.5
"(np.float64(1.0), 100, 370, np.float64(0.75), 5)",houghCircleAlt,0.3729166666666667,43724916.65416667,44520247.5
"(np.float64(1.0), 100, 370, np.float64(0.75), 10)",houghCircleAlt,0.4166666666666667,43167175.34166667,43884990.5
"(np.float64(1.0), 100, 370, np.float64(0.75), 15)",houghCircleAlt,0.5166666666666667,39518023.35625,39918474.0
"(np.float64(1.0), 100, 370, np.float64(0.8), 5)",houghCircleAlt,0.49375,42707546.38333333,43786305.5
"(np.float64(1.0), 100, 370, np.float64(0.8), 10)",houghCircleAlt,0.5583333333333333,42199305.37916667,42998938.0
"(np.float64(1.0), 100, 370, np.float64(0.8), 15)",houghCircleAlt,0.6729166666666667,40910066.09583333,41422510.0
"(np.float64(1.0), 100, 370, np.float64(0.8500000000000001), 5)",houghCircleAlt,0.6291666666666667,43491009.93125,44289504.0
"(np.float64(1.0), 100, 370, np.float64(0.8500000000000001), 10)",houghCircleAlt,0.7104166666666667,42287088.833333336,42874318.0
"(np.float64(1.0), 100, 370, np.float64(0.8500000000000001), 15)",houghCircleAlt,0.8354166666666667,40919170.81666667,41544640.0
"(np.float64(1.0), 100, 370, np.float64(0.9000000000000001), 5)",houghCircleAlt,0.7520833333333333,43957066.141666666,44910042.5
"(np.float64(1.0), 100, 370, np.float64(0.9000000000000001), 10)",houghCircleAlt,0.8208333333333333,42203203.639583334,42972186.0
"(np.float64(1.0), 100, 370, np.float64(0.9000000000000001), 15)",houghCircleAlt,0.9104166666666667,41824833.21458333,42584731.0
"(np.float64(1.0), 100, 380, np.float64(0.7), 5)",houghCircleAlt,0.29583333333333334,41610740.23125,42234197.5
"(np.float64(1.0), 100, 380, np.float64(0.7), 10)",houghCircleAlt,0.30625,41302789.1,42098343.5
"(np.float64(1.0), 100, 380, np.float64(0.7), 15)",houghCircleAlt,0.40625,40697099.822916664,41212332.5
"(np.float64(1.0), 100, 380, np.float64(0.75), 5)",houghCircleAlt,0.37916666666666665,43306475.00833333,43898150.5
"(np.float64(1.0), 100, 380, np.float64(0.75), 10)",houghCircleAlt,0.41041666666666665,42073817.09375,42461425.5
"(np.float64(1.0), 100, 380, np.float64(0.75), 15)",houghCircleAlt,0.5208333333333334,40907047.49166667,41499725.0
"(np.float64(1.0), 100, 380, np.float64(0.8), 5)",houghCircleAlt,0.49375,43140116.27708333,44202511.0
"(np.float64(1.0), 100, 380, np.float64(0.8), 10)",houghCircleAlt,0.5604166666666667,42273490.76875,43055357.5
"(np.float64(1.0), 100, 380, np.float64(0.8), 15)",houghCircleAlt,0.6895833333333333,40999198.84791667,41801726.5
"(np.float64(1.0), 100, 380, np.float64(0.8500000000000001), 5)",houghCircleAlt,0.6375,44053617.46875,45190704.5
"(np.float64(1.0), 100, 380, np.float64(0.8500000000000001), 10)",houghCircleAlt,0.7104166666666667,40406965.24791667,40758749.5
"(np.float64(1.0), 100, 380, np.float64(0.8500000000000001), 15)",houghCircleAlt,0.8354166666666667,40176612.552083336,40899289.5
"(np.float64(1.0), 100, 380, np.float64(0.9000000000000001), 5)",houghCircleAlt,0.7625,43066697.71875,43833037.5
"(np.float64(1.0), 100, 380, np.float64(0.9000000000000001), 10)",houghCircleAlt,0.825,42037358.2375,42742927.5
"(np.float64(1.0), 100, 380, np.float64(0.9000000000000001), 15)",houghCircleAlt,0.91875,40593752.49791667,41148912.0
"(np.float64(1.0), 100, 390, np.float64(0.7), 5)",houghCircleAlt,0.29583333333333334,43059876.25625,43801072.5
"(np.float64(1.0), 100, 390, np.float64(0.7), 10)",houghCircleAlt,0.3145833333333333,41843568.833333336,42351193.5
"(np.float64(1.0), 100, 390, np.float64(0.7), 15)",houghCircleAlt,0.41875,40989062.95,41623797.5
"(np.float64(1.0), 100, 390, np.float64(0.75), 5)",houghCircleAlt,0.38958333333333334,43339819.75625,44174570.5
