,0,1,2,3
"(np.float64(1.5), 240, 180, 30, 15)",houghCircle,0.80625,43170674.52,31936359.5
"(np.float64(1.5), 250, 110, 30, 15)",houghCircle,0.80625,50353795.92,36474828.5
"(np.float64(1.5), 250, 180, 30, 15)",houghCircle,0.80625,42306218.36,32524282
"(np.float64(1.5), 260, 110, 30, 15)",houghCircle,0.80625,42550958.27,35158264
"(np.float64(1.5), 260, 180, 30, 15)",houghCircle,0.80625,43129236.8,32339581.5
"(np.float64(1.5), 270, 180, 30, 15)",houghCircle,0.80625,44322147.07,33851576.5
"(np.float64(1.0), 100, 130, 30, 15)",houghCircle,0.804166667,51258897.63,38974187.5
"(np.float64(1.0), 100, 170, 30, 15)",houghCircle,0.804166667,49445580.78,35138867
"(np.float64(1.0), 110, 130, 30, 15)",houghCircle,0.804166667,57808841.02,45079481
"(np.float64(1.0), 110, 170, 30, 15)",houghCircle,0.804166667,38601643.44,32052658
"(np.float64(1.0), 120, 130, 30, 15)",houghCircle,0.804166667,43478209.47,33498184
"(np.float64(1.0), 120, 170, 30, 15)",houghCircle,0.804166667,43807324.64,33587387
"(np.float64(1.0), 130, 130, 30, 15)",houghCircle,0.804166667,43819374.7,33494983.5
"(np.float64(1.0), 130, 170, 30, 15)",houghCircle,0.804166667,42447368.4,31840759.5
"(np.float64(1.0), 160, 150, 30, 15)",houghCircle,0.804166667,44901879.94,34178004.5
"(np.float64(1.0), 170, 150, 30, 15)",houghCircle,0.804166667,40546765.54,32896140
"(np.float64(1.0), 180, 140, 30, 15)",houghCircle,0.804166667,41067217.75,32934872
"(np.float64(1.0), 180, 150, 30, 15)",houghCircle,0.804166667,42159042.65,32192936
"(np.float64(1.0), 190, 140, 30, 15)",houghCircle,0.804166667,44376924.02,33704116
"(np.float64(1.0), 190, 150, 30, 15)",houghCircle,0.804166667,41523541.33,31312068
"(np.float64(1.0), 200, 180, 30, 15)",houghCircle,0.804166667,42298023.34,31561405.5
"(np.float64(1.0), 210, 110, 30, 15)",houghCircle,0.804166667,44850315.36,34923939
"(np.float64(1.0), 210, 180, 30, 15)",houghCircle,0.804166667,40798808.09,31140696.5
"(np.float64(1.0), 220, 110, 30, 15)",houghCircle,0.804166667,44518700.74,34844104
"(np.float64(1.0), 220, 180, 30, 15)",houghCircle,0.804166667,45275575.76,31712198
"(np.float64(1.0), 230, 100, 30, 15)",houghCircle,0.804166667,43672467.81,35727417
"(np.float64(1.0), 230, 110, 30, 15)",houghCircle,0.804166667,44293189.39,35426277
"(np.float64(1.0), 230, 180, 30, 15)",houghCircle,0.804166667,41307017.22,31434031
"(np.float64(1.5), 100, 130, 30, 15)",houghCircle,0.804166667,41530622.25,32984941.5
"(np.float64(1.5), 100, 170, 30, 15)",houghCircle,0.804166667,41945382.59,32397604.5
"(np.float64(1.5), 110, 130, 30, 15)",houghCircle,0.804166667,45934369.61,34948580
"(np.float64(1.5), 110, 170, 30, 15)",houghCircle,0.804166667,53304381.82,39884105.5
"(np.float64(1.5), 120, 130, 30, 15)",houghCircle,0.804166667,43150737.42,33672330.5
"(np.float64(1.5), 120, 170, 30, 15)",houghCircle,0.804166667,42983061.89,32400630
"(np.float64(1.5), 130, 130, 30, 15)",houghCircle,0.804166667,41760462.51,33850865.5
"(np.float64(1.5), 130, 170, 30, 15)",houghCircle,0.804166667,44440677.78,32620818.5
"(np.float64(1.5), 160, 150, 30, 15)",houghCircle,0.804166667,53268743.01,42085598.5
"(np.float64(1.5), 170, 150, 30, 15)",houghCircle,0.804166667,44094055.99,32846391
"(np.float64(1.5), 180, 140, 30, 15)",houghCircle,0.804166667,44510765.63,33008089.5
"(np.float64(1.5), 180, 150, 30, 15)",houghCircle,0.804166667,41085459.75,32387680.5
"(np.float64(1.5), 190, 140, 30, 15)",houghCircle,0.804166667,48081784.97,36549714
"(np.float64(1.5), 190, 150, 30, 15)",houghCircle,0.804166667,43804381.03,33133138.5
"(np.float64(1.5), 200, 180, 30, 15)",houghCircle,0.804166667,47212354.55,38304901.5
"(np.float64(1.5), 210, 110, 30, 15)",houghCircle,0.804166667,45468263.01,35125848.5
"(np.float64(1.5), 210, 180, 30, 15)",houghCircle,0.804166667,44263589.18,32986975
"(np.float64(1.5), 220, 110, 30, 15)",houghCircle,0.804166667,43146902.88,35210225
"(np.float64(1.5), 220, 180, 30, 15)",houghCircle,0.804166667,42182819.74,31982531
"(np.float64(1.5), 230, 100, 30, 15)",houghCircle,0.804166667,52204149.03,41807959
"(np.float64(1.5), 230, 110, 30, 15)",houghCircle,0.804166667,45671843.91,35116310.5
"(np.float64(1.5), 230, 180, 30, 15)",houghCircle,0.804166667,40631719.46,31359221.5
"(np.float64(1.0), 140, 150, 30, 15)",houghCircle,0.802083333,42169873.2,32104400.5
"(np.float64(1.0), 140, 180, 30, 15)",houghCircle,0.802083333,41655769.41,31327628
"(np.float64(1.0), 150, 150, 30, 15)",houghCircle,0.802083333,43963381.5,33046944
"(np.float64(1.0), 150, 180, 30, 15)",houghCircle,0.802083333,41423520.84,31712368.5
"(np.float64(1.0), 160, 140, 30, 15)",houghCircle,0.802083333,42466096.43,33258259
"(np.float64(1.0), 160, 180, 30, 15)",houghCircle,0.802083333,41611584.86,31622004
"(np.float64(1.0), 170, 140, 30, 15)",houghCircle,0.802083333,42683789.02,33159964.5
"(np.float64(1.0), 170, 180, 30, 15)",houghCircle,0.802083333,43671040.32,32737136.5
"(np.float64(1.0), 180, 100, 35, 15)",houghCircle,0.802083333,46881937.91,36846365
"(np.float64(1.0), 180, 110, 35, 15)",houghCircle,0.802083333,43242053.12,35270269
"(np.float64(1.0), 180, 120, 30, 15)",houghCircle,0.802083333,43852580.56,34939237.5
